LTER,Dataset,Locale,Species,Abundance.trend
CedarCreek,Sweeps,229,Macrosteles fascifrons,-2.2621655773817
CedarCreek,Sweeps,232,Macrosteles fascifrons,1.97338041818977
CedarCreek,Sweeps,233,Macrosteles fascifrons,0.634058020807992
CedarCreek,Sweeps,234,Macrosteles fascifrons,-0.994214048460794
CedarCreek,Sweeps,235,Macrosteles fascifrons,-1.83474554158884
CedarCreek,Sweeps,236,Macrosteles fascifrons,-2.10976720314302
CedarCreek,Sweeps,237,Macrosteles fascifrons,-2.79434776729352
CedarCreek,Sweeps,239,Macrosteles fascifrons,-0.733836859755816
CedarCreek,Sweeps,242,Macrosteles fascifrons,-0.912120429362254
CedarCreek,Sweeps,253,Macrosteles fascifrons,-1.90410951829514
CedarCreek,Sweeps,255,Macrosteles fascifrons,-1.63138918069579
CedarCreek,Sweeps,256,Macrosteles fascifrons,-0.244817895435891
CedarCreek,Sweeps,257,Macrosteles fascifrons,-1.74020890979844
CedarCreek,Sweeps,259,Macrosteles fascifrons,-2.66666665357726
CedarCreek,Sweeps,265,Macrosteles fascifrons,-0.948093172554673
CedarCreek,Sweeps,266,Macrosteles fascifrons,-1.45249493894419e-07
CedarCreek,Sweeps,267,Macrosteles fascifrons,-2.90397570761841
CedarCreek,Sweeps,268,Macrosteles fascifrons,-0.741707733227924
CedarCreek,Sweeps,272,Macrosteles fascifrons,-1.96468826014074
CedarCreek,Sweeps,273,Macrosteles fascifrons,-1.00000007736736
CedarCreek,Sweeps,278,Macrosteles fascifrons,-0.564172058008831
CedarCreek,Sweeps,280,Macrosteles fascifrons,-0.0198600932371879
CedarCreek,Sweeps,282,Macrosteles fascifrons,1.77927192479698
CedarCreek,Sweeps,283,Macrosteles fascifrons,1.23027488980092
CedarCreek,Sweeps,286,Macrosteles fascifrons,1.48499031998422
CedarCreek,Sweeps,287,Macrosteles fascifrons,1.4366491155818
CedarCreek,Sweeps,290,Macrosteles fascifrons,-2.06985627116606
CedarCreek,Sweeps,291,Macrosteles fascifrons,0.608029425149246
CedarCreek,Sweeps,292,Macrosteles fascifrons,-0.45851980303771
CedarCreek,Sweeps,293,Macrosteles fascifrons,-1.29459563081678
CedarCreek,Sweeps,296,Macrosteles fascifrons,-2.4081381043542
CedarCreek,Sweeps,299,Macrosteles fascifrons,-1.8242942616501
CedarCreek,Sweeps,300,Macrosteles fascifrons,-1.36677653582574
CedarCreek,Sweeps,301,Macrosteles fascifrons,-1.49837626068156
CedarCreek,Sweeps,302,Macrosteles fascifrons,-0.368857557643312
CedarCreek,Sweeps,303,Macrosteles fascifrons,-1.88419059681646
CedarCreek,Sweeps,304,Macrosteles fascifrons,-0.590899407223827
CedarCreek,Sweeps,308,Macrosteles fascifrons,-0.761595331670825
CedarCreek,Sweeps,311,Macrosteles fascifrons,-2.50568021823278
CedarCreek,Sweeps,313,Macrosteles fascifrons,-1.18565771067388
CedarCreek,Sweeps,318,Macrosteles fascifrons,-1.29678892786236
CedarCreek,Sweeps,322,Macrosteles fascifrons,-2.00141950427111
CedarCreek,Sweeps,324,Macrosteles fascifrons,-1.6619443190777
CedarCreek,Sweeps,325,Macrosteles fascifrons,1.53768614395029
CedarCreek,Sweeps,328,Macrosteles fascifrons,-1.54864721108557
CedarCreek,Sweeps,329,Macrosteles fascifrons,-2.50238651804027
CedarCreek,Sweeps,330,Macrosteles fascifrons,0.859501631216054
CedarCreek,Sweeps,331,Macrosteles fascifrons,-0.280221031284619
CedarCreek,Sweeps,333,Macrosteles fascifrons,2.05281439976568
CedarCreek,Sweeps,334,Macrosteles fascifrons,0.198804511792293
CedarCreek,Sweeps,335,Macrosteles fascifrons,-1.60708532514376
CedarCreek,Sweeps,336,Macrosteles fascifrons,-1.83670349940556
CedarCreek,Sweeps,338,Macrosteles fascifrons,-0.288822271439452
CedarCreek,Sweeps,339,Macrosteles fascifrons,-2.21820681566066
CedarCreek,Sweeps,342,Macrosteles fascifrons,-0.543608094281474
CedarCreek,Sweeps,6,Medeterus undet,-1.37470381083326
CedarCreek,Sweeps,9,Medeterus undet,3.43573213207544
CedarCreek,Sweeps,11,Medeterus undet,0.97409724708136
CedarCreek,Sweeps,12,Medeterus undet,-0.63096064014852
CedarCreek,Sweeps,15,Medeterus undet,-1.75111481200371
CedarCreek,Sweeps,16,Medeterus undet,0
CedarCreek,Sweeps,22,Medeterus undet,-0.635519276688239
CedarCreek,Sweeps,24,Medeterus undet,-2.55996020081224
CedarCreek,Sweeps,26,Medeterus undet,1.38773515339557
CedarCreek,Sweeps,27,Medeterus undet,-2.02008023352252
CedarCreek,Sweeps,28,Medeterus undet,0.924779618081773
CedarCreek,Sweeps,29,Medeterus undet,1.73733893708669
CedarCreek,Sweeps,30,Medeterus undet,-1.04248708969916
CedarCreek,Sweeps,31,Medeterus undet,0.162574835548188
CedarCreek,Sweeps,33,Medeterus undet,-0.522016216546212
CedarCreek,Sweeps,34,Medeterus undet,-1.09993095897289
CedarCreek,Sweeps,44,Medeterus undet,-1.91357592192932
CedarCreek,Sweeps,45,Medeterus undet,-0.932648595209723
CedarCreek,Sweeps,48,Medeterus undet,-2.94115770387933
CedarCreek,Sweeps,53,Medeterus undet,-3.13339775195876
CedarCreek,Sweeps,56,Medeterus undet,-3.01952476363427
CedarCreek,Sweeps,58,Medeterus undet,1.78343204501475
CedarCreek,Sweeps,62,Medeterus undet,1.31740349899808
CedarCreek,Sweeps,68,Medeterus undet,0
CedarCreek,Sweeps,69,Medeterus undet,0
CedarCreek,Sweeps,70,Medeterus undet,-1.15665158449309
CedarCreek,Sweeps,74,Medeterus undet,-0.738626293822
CedarCreek,Sweeps,75,Medeterus undet,0.578334355879412
CedarCreek,Sweeps,81,Medeterus undet,-1.05879170900313
CedarCreek,Sweeps,87,Medeterus undet,2.04853940622076
CedarCreek,Sweeps,92,Medeterus undet,0.720272021839177
CedarCreek,Sweeps,93,Medeterus undet,-0.880132573188551
CedarCreek,Sweeps,94,Medeterus undet,1.33333338611787
CedarCreek,Sweeps,98,Medeterus undet,-1.0651265176871
CedarCreek,Sweeps,104,Medeterus undet,-0.925515618990963
CedarCreek,Sweeps,107,Medeterus undet,0.943075271233604
CedarCreek,Sweeps,108,Medeterus undet,-1.24743561947246
CedarCreek,Sweeps,109,Medeterus undet,-0.0267592806192246
CedarCreek,Sweeps,110,Medeterus undet,0.30735779698084
CedarCreek,Sweeps,111,Medeterus undet,0.0955422198036993
CedarCreek,Sweeps,115,Medeterus undet,0.567355943060128
CedarCreek,Sweeps,118,Medeterus undet,-0.761778015349473
CedarCreek,Sweeps,129,Medeterus undet,0
CedarCreek,Sweeps,130,Medeterus undet,-2.03911248017627
CedarCreek,Sweeps,133,Medeterus undet,-0.664641009949358
CedarCreek,Sweeps,135,Medeterus undet,-0.744700766768651
CedarCreek,Sweeps,137,Medeterus undet,0
CedarCreek,Sweeps,138,Medeterus undet,-0.679244636556488
CedarCreek,Sweeps,139,Medeterus undet,2.66666666663305
CedarCreek,Sweeps,142,Medeterus undet,1.87276174806582
CedarCreek,Sweeps,146,Medeterus undet,-1.70935493561299
CedarCreek,Sweeps,149,Medeterus undet,2.28571418698272
CedarCreek,Sweeps,151,Medeterus undet,-0.498047074556129
CedarCreek,Sweeps,153,Medeterus undet,2.7012595486273
CedarCreek,Sweeps,156,Medeterus undet,3.59092416582225
CedarCreek,Sweeps,157,Medeterus undet,1.29994003671036e-09
CedarCreek,Sweeps,160,Medeterus undet,-1.19451773655915
CedarCreek,Sweeps,163,Medeterus undet,-0.120083981027142
CedarCreek,Sweeps,164,Medeterus undet,-0.698826418546489
CedarCreek,Sweeps,165,Medeterus undet,-1.42783053923194
CedarCreek,Sweeps,168,Medeterus undet,0.257142682765906
CedarCreek,Sweeps,169,Medeterus undet,-0.604442447487869
CedarCreek,Sweeps,170,Medeterus undet,1.25392012038432
CedarCreek,Sweeps,171,Medeterus undet,-1.17845798226925
CedarCreek,Sweeps,174,Medeterus undet,1.14954478161972
CedarCreek,Sweeps,176,Medeterus undet,-1.43487275863273
CedarCreek,Sweeps,177,Medeterus undet,0.424230839334177
CedarCreek,Sweeps,178,Medeterus undet,-3.17575946473451
CedarCreek,Sweeps,185,Medeterus undet,1.70546706066093
CedarCreek,Sweeps,186,Medeterus undet,0.688333536097542
CedarCreek,Sweeps,189,Medeterus undet,-1.94901907942054
CedarCreek,Sweeps,190,Medeterus undet,1.48318955099415
CedarCreek,Sweeps,193,Medeterus undet,-2.11225700514987
CedarCreek,Sweeps,197,Medeterus undet,0.740718236377306
CedarCreek,Sweeps,199,Medeterus undet,0
CedarCreek,Sweeps,201,Medeterus undet,-2.68799220453438
CedarCreek,Sweeps,205,Medeterus undet,2.71742336342091
CedarCreek,Sweeps,210,Medeterus undet,-0.226948812939485
CedarCreek,Sweeps,213,Medeterus undet,-0.796563491843642
CedarCreek,Sweeps,220,Medeterus undet,-0.725311248774056
CedarCreek,Sweeps,223,Medeterus undet,-0.812362454614282
CedarCreek,Sweeps,224,Medeterus undet,2.90347373267639
CedarCreek,Sweeps,225,Medeterus undet,-1.72847230436317
CedarCreek,Sweeps,229,Medeterus undet,2.89697428459772
CedarCreek,Sweeps,230,Medeterus undet,-3.04761901470853
CedarCreek,Sweeps,233,Medeterus undet,0.495288078952062
CedarCreek,Sweeps,234,Medeterus undet,-0.946248594072782
CedarCreek,Sweeps,235,Medeterus undet,1.39690681632563
CedarCreek,Sweeps,236,Medeterus undet,-0.321232154577043
CedarCreek,Sweeps,237,Medeterus undet,-0.948647554668936
CedarCreek,Sweeps,242,Medeterus undet,2.02072586734765
CedarCreek,Sweeps,255,Medeterus undet,0
CedarCreek,Sweeps,256,Medeterus undet,-0.694199862297443
CedarCreek,Sweeps,257,Medeterus undet,0
CedarCreek,Sweeps,259,Medeterus undet,-1.54847125684403
CedarCreek,Sweeps,266,Medeterus undet,-2.71663994032618
CedarCreek,Sweeps,268,Medeterus undet,1.97734885074632
CedarCreek,Sweeps,272,Medeterus undet,0.0831835713975465
CedarCreek,Sweeps,278,Medeterus undet,1.98804022799395
CedarCreek,Sweeps,280,Medeterus undet,0.863218182551856
CedarCreek,Sweeps,282,Medeterus undet,-0.94353367564592
CedarCreek,Sweeps,283,Medeterus undet,-2.22752246938556
CedarCreek,Sweeps,286,Medeterus undet,1.37470378424302
CedarCreek,Sweeps,287,Medeterus undet,-1.4282282152722
CedarCreek,Sweeps,291,Medeterus undet,1.8664682565516
CedarCreek,Sweeps,292,Medeterus undet,-1.59860867640962
CedarCreek,Sweeps,293,Medeterus undet,-1.84170565901586
CedarCreek,Sweeps,299,Medeterus undet,-0.721312343067717
CedarCreek,Sweeps,300,Medeterus undet,-2.06141069077832
CedarCreek,Sweeps,302,Medeterus undet,-1.8079323926511
CedarCreek,Sweeps,303,Medeterus undet,-2.44948969176964
CedarCreek,Sweeps,304,Medeterus undet,0.526394974742599
CedarCreek,Sweeps,311,Medeterus undet,4.29197521137538
CedarCreek,Sweeps,318,Medeterus undet,-1.41181131257901
CedarCreek,Sweeps,322,Medeterus undet,-2.87554333676958
CedarCreek,Sweeps,324,Medeterus undet,-1.36358717834237
CedarCreek,Sweeps,325,Medeterus undet,3.05159883777471
CedarCreek,Sweeps,329,Medeterus undet,0.654170466157108
CedarCreek,Sweeps,330,Medeterus undet,0
CedarCreek,Sweeps,331,Medeterus undet,-2.78886660022967
CedarCreek,Sweeps,333,Medeterus undet,-0.760077574227816
CedarCreek,Sweeps,334,Medeterus undet,2.97202070769026
CedarCreek,Sweeps,335,Medeterus undet,1.29009901701244
CedarCreek,Sweeps,339,Medeterus undet,-2.24068307293352
CedarCreek,Sweeps,29,Melanoplus angustipennis,0.565916374607382
CedarCreek,Sweeps,82,Melanoplus angustipennis,1.04133026100147
CedarCreek,Sweeps,104,Melanoplus angustipennis,-1.60744273631067
CedarCreek,Sweeps,110,Melanoplus angustipennis,-1.97948655171753
CedarCreek,Sweeps,169,Melanoplus angustipennis,-2.37037032570985
CedarCreek,Sweeps,9,Melanoplus femurrubrum,2.8399538973585
CedarCreek,Sweeps,15,Melanoplus femurrubrum,-3.23809523724443
CedarCreek,Sweeps,27,Melanoplus femurrubrum,-1.89333484751203
CedarCreek,Sweeps,30,Melanoplus femurrubrum,-2.22222222218659
CedarCreek,Sweeps,34,Melanoplus femurrubrum,0
CedarCreek,Sweeps,57,Melanoplus femurrubrum,0.343159683014954
CedarCreek,Sweeps,67,Melanoplus femurrubrum,-1.9669217779961
CedarCreek,Sweeps,68,Melanoplus femurrubrum,0.335325569512795
CedarCreek,Sweeps,70,Melanoplus femurrubrum,5.17957213087557e-08
CedarCreek,Sweeps,82,Melanoplus femurrubrum,2.30620013202461
CedarCreek,Sweeps,83,Melanoplus femurrubrum,2.06085717929573
CedarCreek,Sweeps,89,Melanoplus femurrubrum,-1.97805686210412
CedarCreek,Sweeps,93,Melanoplus femurrubrum,-2.50375937874428
CedarCreek,Sweeps,94,Melanoplus femurrubrum,-1.43482298866212
CedarCreek,Sweeps,98,Melanoplus femurrubrum,-2.43699156123171
CedarCreek,Sweeps,108,Melanoplus femurrubrum,-2.05185662697087
CedarCreek,Sweeps,110,Melanoplus femurrubrum,1.00695560533646
CedarCreek,Sweeps,111,Melanoplus femurrubrum,-1.65634077361802
CedarCreek,Sweeps,117,Melanoplus femurrubrum,-1.19742986231602
CedarCreek,Sweeps,136,Melanoplus femurrubrum,-0.258488990639822
CedarCreek,Sweeps,137,Melanoplus femurrubrum,-0.534180977167442
CedarCreek,Sweeps,139,Melanoplus femurrubrum,-0.42651604813264
CedarCreek,Sweeps,149,Melanoplus femurrubrum,-1.20571248280813
CedarCreek,Sweeps,160,Melanoplus femurrubrum,0
CedarCreek,Sweeps,164,Melanoplus femurrubrum,-1.67922389575244
CedarCreek,Sweeps,169,Melanoplus femurrubrum,-2.18737008914969
CedarCreek,Sweeps,170,Melanoplus femurrubrum,-1.48101446728196
CedarCreek,Sweeps,171,Melanoplus femurrubrum,-2.14347481711233e-07
CedarCreek,Sweeps,174,Melanoplus femurrubrum,-2.70960095520749
CedarCreek,Sweeps,175,Melanoplus femurrubrum,-1.58685490499567
CedarCreek,Sweeps,176,Melanoplus femurrubrum,-2.55996020081224
CedarCreek,Sweeps,185,Melanoplus femurrubrum,-1.69867332312715
CedarCreek,Sweeps,186,Melanoplus femurrubrum,-1.1493179596873
CedarCreek,Sweeps,193,Melanoplus femurrubrum,-1.69771718087437
CedarCreek,Sweeps,199,Melanoplus femurrubrum,-2.84692509586947
CedarCreek,Sweeps,201,Melanoplus femurrubrum,-2.20323495136268
CedarCreek,Sweeps,202,Melanoplus femurrubrum,-2.52777474017948
CedarCreek,Sweeps,206,Melanoplus femurrubrum,-2.27526467636901
CedarCreek,Sweeps,208,Melanoplus femurrubrum,-2.4083344154436
CedarCreek,Sweeps,210,Melanoplus femurrubrum,-1.93011351160578
CedarCreek,Sweeps,227,Melanoplus femurrubrum,-0.539993154837981
CedarCreek,Sweeps,232,Melanoplus femurrubrum,1.06599397354711
CedarCreek,Sweeps,234,Melanoplus femurrubrum,-1.67045970479914
CedarCreek,Sweeps,235,Melanoplus femurrubrum,0.559820289325511
CedarCreek,Sweeps,239,Melanoplus femurrubrum,-2.23219958959124
CedarCreek,Sweeps,253,Melanoplus femurrubrum,-1.05357629692989
CedarCreek,Sweeps,257,Melanoplus femurrubrum,-1.14285702643542
CedarCreek,Sweeps,265,Melanoplus femurrubrum,-1.72446702415117
CedarCreek,Sweeps,266,Melanoplus femurrubrum,-0.653892820790917
CedarCreek,Sweeps,273,Melanoplus femurrubrum,-1.5285784404301
CedarCreek,Sweeps,291,Melanoplus femurrubrum,0.127499147017968
CedarCreek,Sweeps,292,Melanoplus femurrubrum,-2.16299075999071
CedarCreek,Sweeps,293,Melanoplus femurrubrum,-1.18192730099027e-07
CedarCreek,Sweeps,299,Melanoplus femurrubrum,-1.56424748882659
CedarCreek,Sweeps,300,Melanoplus femurrubrum,-2.00771774425969
CedarCreek,Sweeps,301,Melanoplus femurrubrum,-2.06085717928349
CedarCreek,Sweeps,302,Melanoplus femurrubrum,-2.05701057695572
CedarCreek,Sweeps,303,Melanoplus femurrubrum,-1.84704449916233
CedarCreek,Sweeps,307,Melanoplus femurrubrum,0.194327441958662
CedarCreek,Sweeps,313,Melanoplus femurrubrum,-1.05357629692989
CedarCreek,Sweeps,318,Melanoplus femurrubrum,-2.54774933779733
CedarCreek,Sweeps,325,Melanoplus femurrubrum,-2.25837628028291
CedarCreek,Sweeps,328,Melanoplus femurrubrum,-0.381031810883791
CedarCreek,Sweeps,329,Melanoplus femurrubrum,-1.95080599441795
CedarCreek,Sweeps,336,Melanoplus femurrubrum,-0.137950022227132
CedarCreek,Sweeps,339,Melanoplus femurrubrum,-1.72847729418361
CedarCreek,Sweeps,342,Melanoplus femurrubrum,-1.33972188704071
CedarCreek,Sweeps,256,Meromyza americana,-1.91741247209898
CedarCreek,Sweeps,308,Meromyza americana,0
CedarCreek,Sweeps,324,Meromyza americana,0.886422755415754
CedarCreek,Sweeps,133,Mesograpta marginata,0
CedarCreek,Sweeps,272,Mesograpta marginata,-0.231945057620281
CedarCreek,Sweeps,273,Mesograpta marginata,0
CedarCreek,Sweeps,2,Metaphidippus undet,-2.32379001265378
CedarCreek,Sweeps,9,Metaphidippus undet,-0.750749409454887
CedarCreek,Sweeps,11,Metaphidippus undet,-3.29848450402712
CedarCreek,Sweeps,15,Metaphidippus undet,2.92450461057336
CedarCreek,Sweeps,16,Metaphidippus undet,-1.11378074443289
CedarCreek,Sweeps,20,Metaphidippus undet,0.853317640392639
CedarCreek,Sweeps,22,Metaphidippus undet,1.34884514288542
CedarCreek,Sweeps,27,Metaphidippus undet,1.33333332673478
CedarCreek,Sweeps,28,Metaphidippus undet,-0.374634324601795
CedarCreek,Sweeps,29,Metaphidippus undet,0.175102357990443
CedarCreek,Sweeps,30,Metaphidippus undet,-1.20571248280813
CedarCreek,Sweeps,45,Metaphidippus undet,-2.05280088815244
CedarCreek,Sweeps,46,Metaphidippus undet,3.80890380510743e-08
CedarCreek,Sweeps,48,Metaphidippus undet,-1.1218630651162
CedarCreek,Sweeps,50,Metaphidippus undet,-0.74509556156613
CedarCreek,Sweeps,53,Metaphidippus undet,-0.108340325048602
CedarCreek,Sweeps,57,Metaphidippus undet,1.90597068519313
CedarCreek,Sweeps,62,Metaphidippus undet,-0.154262849922931
CedarCreek,Sweeps,68,Metaphidippus undet,-2.00412238498177
CedarCreek,Sweeps,73,Metaphidippus undet,-1.44667727103151
CedarCreek,Sweeps,81,Metaphidippus undet,-1.03798787753592
CedarCreek,Sweeps,82,Metaphidippus undet,-1.86990824957034
CedarCreek,Sweeps,93,Metaphidippus undet,-1.87116864337347
CedarCreek,Sweeps,94,Metaphidippus undet,-1.65921509095538
CedarCreek,Sweeps,107,Metaphidippus undet,-0.608928328572065
CedarCreek,Sweeps,108,Metaphidippus undet,-1.03125730943467
CedarCreek,Sweeps,110,Metaphidippus undet,-1.17255000102945
CedarCreek,Sweeps,111,Metaphidippus undet,-0.602716765149736
CedarCreek,Sweeps,127,Metaphidippus undet,-1.43626498623714
CedarCreek,Sweeps,133,Metaphidippus undet,-4.12268984756125
CedarCreek,Sweeps,136,Metaphidippus undet,-1.01081696324788
CedarCreek,Sweeps,137,Metaphidippus undet,-1.52164715962415
CedarCreek,Sweeps,139,Metaphidippus undet,-2.04460742181415
CedarCreek,Sweeps,146,Metaphidippus undet,0
CedarCreek,Sweeps,149,Metaphidippus undet,1.69769692874037
CedarCreek,Sweeps,156,Metaphidippus undet,0
CedarCreek,Sweeps,160,Metaphidippus undet,-2.41562846627532
CedarCreek,Sweeps,169,Metaphidippus undet,-0.381719754771679
CedarCreek,Sweeps,170,Metaphidippus undet,-1.70562914864258
CedarCreek,Sweeps,185,Metaphidippus undet,-1.33333334084374
CedarCreek,Sweeps,193,Metaphidippus undet,0.0579721322863367
CedarCreek,Sweeps,201,Metaphidippus undet,-0.348155366597178
CedarCreek,Sweeps,202,Metaphidippus undet,-1.40973756717268
CedarCreek,Sweeps,206,Metaphidippus undet,1.89016351073381
CedarCreek,Sweeps,208,Metaphidippus undet,0
CedarCreek,Sweeps,210,Metaphidippus undet,-0.761904886687034
CedarCreek,Sweeps,211,Metaphidippus undet,-0.568584348846357
CedarCreek,Sweeps,227,Metaphidippus undet,-0.266647884182108
CedarCreek,Sweeps,232,Metaphidippus undet,1.76834229688359
CedarCreek,Sweeps,233,Metaphidippus undet,0
CedarCreek,Sweeps,235,Metaphidippus undet,-2.06085717928349
CedarCreek,Sweeps,239,Metaphidippus undet,-2.46678863087534
CedarCreek,Sweeps,242,Metaphidippus undet,-1.14407559653523
CedarCreek,Sweeps,253,Metaphidippus undet,-0.548364010233456
CedarCreek,Sweeps,257,Metaphidippus undet,-2.87494442085068
CedarCreek,Sweeps,259,Metaphidippus undet,2.24068306912505
CedarCreek,Sweeps,265,Metaphidippus undet,-0.683243084473836
CedarCreek,Sweeps,286,Metaphidippus undet,2.97205750274952
CedarCreek,Sweeps,291,Metaphidippus undet,0.234027321415762
CedarCreek,Sweeps,292,Metaphidippus undet,-0.792953985176452
CedarCreek,Sweeps,293,Metaphidippus undet,-0.0783857178812287
CedarCreek,Sweeps,302,Metaphidippus undet,-1.68662101704586
CedarCreek,Sweeps,303,Metaphidippus undet,-0.36933473407551
CedarCreek,Sweeps,318,Metaphidippus undet,0
CedarCreek,Sweeps,336,Metaphidippus undet,0.10790513201868
CedarCreek,Sweeps,338,Metaphidippus undet,-2.03645599248343
CedarCreek,Sweeps,342,Metaphidippus undet,-2.70920743316731
CedarCreek,Sweeps,9,Misumenops asperatus,2.74509802384226
CedarCreek,Sweeps,12,Misumenops asperatus,1.67673509552021
CedarCreek,Sweeps,22,Misumenops asperatus,-1.33333334084374
CedarCreek,Sweeps,44,Misumenops asperatus,0
CedarCreek,Sweeps,57,Misumenops asperatus,-2.85840290039197
CedarCreek,Sweeps,68,Misumenops asperatus,1.45483635084669
CedarCreek,Sweeps,94,Misumenops asperatus,3.46410159108974
CedarCreek,Sweeps,127,Misumenops asperatus,6.45483680528944e-17
CedarCreek,Sweeps,133,Misumenops asperatus,2.04536444241561
CedarCreek,Sweeps,136,Misumenops asperatus,-1.41181131257901
CedarCreek,Sweeps,137,Misumenops asperatus,-2.99999997038053
CedarCreek,Sweeps,139,Misumenops asperatus,0
CedarCreek,Sweeps,149,Misumenops asperatus,-1.4433756017207
CedarCreek,Sweeps,170,Misumenops asperatus,-2.13313496165673
CedarCreek,Sweeps,174,Misumenops asperatus,-2.86675370708546
CedarCreek,Sweeps,202,Misumenops asperatus,-6.49005004671899e-17
CedarCreek,Sweeps,206,Misumenops asperatus,1.33333332673478
CedarCreek,Sweeps,211,Misumenops asperatus,-1.75111481200371
CedarCreek,Sweeps,213,Misumenops asperatus,-0.498047057967133
CedarCreek,Sweeps,239,Misumenops asperatus,-1.02686194344734
CedarCreek,Sweeps,272,Misumenops asperatus,-1.20030211639512
CedarCreek,Sweeps,273,Misumenops asperatus,-2.0879404416861
CedarCreek,Sweeps,302,Misumenops asperatus,0
CedarCreek,Sweeps,303,Misumenops asperatus,-0.815242537868507
CedarCreek,Sweeps,313,Misumenops asperatus,5.49668874296255e-08
CedarCreek,Sweeps,318,Misumenops asperatus,0.493696733656216
CedarCreek,Sweeps,331,Misumenops asperatus,0
CedarCreek,Sweeps,339,Misumenops asperatus,-2.36842098316357
CedarCreek,Sweeps,342,Misumenops asperatus,-0.459702364378333
CedarCreek,Sweeps,202,Misumenops undet,-0.88268017302443
CedarCreek,Sweeps,239,Misumenops undet,3.1111110823144
CedarCreek,Sweeps,336,Misumenops undet,1.59307135726099
CedarCreek,Sweeps,2,Monomorium minimum,2.42180074090594
CedarCreek,Sweeps,3,Monomorium minimum,1.57456985901757
CedarCreek,Sweeps,5,Monomorium minimum,1.34454842956626
CedarCreek,Sweeps,6,Monomorium minimum,1.24336392251485
CedarCreek,Sweeps,11,Monomorium minimum,0.722128250574539
CedarCreek,Sweeps,12,Monomorium minimum,-1.08725745028051
CedarCreek,Sweeps,14,Monomorium minimum,1.62128827513407
CedarCreek,Sweeps,15,Monomorium minimum,-1.42259331383253
CedarCreek,Sweeps,16,Monomorium minimum,2.36190750103954
CedarCreek,Sweeps,20,Monomorium minimum,0.937569560465655
CedarCreek,Sweeps,22,Monomorium minimum,1.1183385773042
CedarCreek,Sweeps,24,Monomorium minimum,-1.21654040215822
CedarCreek,Sweeps,26,Monomorium minimum,2.08915781858245
CedarCreek,Sweeps,27,Monomorium minimum,-1.68948217834897
CedarCreek,Sweeps,28,Monomorium minimum,0.857504923319903
CedarCreek,Sweeps,29,Monomorium minimum,2.2847976831527
CedarCreek,Sweeps,30,Monomorium minimum,2.00318856294661
CedarCreek,Sweeps,31,Monomorium minimum,-0.350895026660945
CedarCreek,Sweeps,33,Monomorium minimum,1.60490742735232
CedarCreek,Sweeps,34,Monomorium minimum,1.28986220332355
CedarCreek,Sweeps,35,Monomorium minimum,-2.33851079300972
CedarCreek,Sweeps,44,Monomorium minimum,1.54352912033667
CedarCreek,Sweeps,45,Monomorium minimum,3.17467644817371
CedarCreek,Sweeps,48,Monomorium minimum,3.32820907592336
CedarCreek,Sweeps,50,Monomorium minimum,1.0111219791522
CedarCreek,Sweeps,53,Monomorium minimum,-0.212025060206186
CedarCreek,Sweeps,56,Monomorium minimum,-0.245140565145078
CedarCreek,Sweeps,57,Monomorium minimum,0.376760562247454
CedarCreek,Sweeps,58,Monomorium minimum,3.00066342370315
CedarCreek,Sweeps,62,Monomorium minimum,1.67847013780245
CedarCreek,Sweeps,68,Monomorium minimum,-0.252663297785765
CedarCreek,Sweeps,69,Monomorium minimum,2.35945737306113
CedarCreek,Sweeps,73,Monomorium minimum,2.18746318798881
CedarCreek,Sweeps,81,Monomorium minimum,1.4940094977326
CedarCreek,Sweeps,83,Monomorium minimum,-0.645732841606004
CedarCreek,Sweeps,87,Monomorium minimum,1.753836687475
CedarCreek,Sweeps,92,Monomorium minimum,2.204391559315
CedarCreek,Sweeps,93,Monomorium minimum,-0.255095119029728
CedarCreek,Sweeps,94,Monomorium minimum,-0.110751536608365
CedarCreek,Sweeps,107,Monomorium minimum,0.210095046232001
CedarCreek,Sweeps,110,Monomorium minimum,1.98407486929127
CedarCreek,Sweeps,111,Monomorium minimum,0.275339251898711
CedarCreek,Sweeps,115,Monomorium minimum,0.176664480452097
CedarCreek,Sweeps,117,Monomorium minimum,0.986875193579983
CedarCreek,Sweeps,118,Monomorium minimum,-2.07893235602259
CedarCreek,Sweeps,125,Monomorium minimum,-0.1280453631699
CedarCreek,Sweeps,127,Monomorium minimum,1.69125511136717
CedarCreek,Sweeps,129,Monomorium minimum,-2.54895157507047
CedarCreek,Sweeps,133,Monomorium minimum,-1.3602680910645
CedarCreek,Sweeps,135,Monomorium minimum,-0.746894461454417
CedarCreek,Sweeps,137,Monomorium minimum,1.75371127865851
CedarCreek,Sweeps,138,Monomorium minimum,-0.546113848352121
CedarCreek,Sweeps,139,Monomorium minimum,1.92799051348077
CedarCreek,Sweeps,142,Monomorium minimum,-0.374975195303332
CedarCreek,Sweeps,153,Monomorium minimum,1.17414271038934
CedarCreek,Sweeps,156,Monomorium minimum,0.607162094352019
CedarCreek,Sweeps,157,Monomorium minimum,1.64619158979291
CedarCreek,Sweeps,160,Monomorium minimum,-0.947602668513637
CedarCreek,Sweeps,161,Monomorium minimum,-0.392006548979371
CedarCreek,Sweeps,163,Monomorium minimum,2.24049834914948
CedarCreek,Sweeps,167,Monomorium minimum,-0.109176149633714
CedarCreek,Sweeps,168,Monomorium minimum,2.06141069445892
CedarCreek,Sweeps,169,Monomorium minimum,1.81715231548364
