LTER	Dataset	Locale	Species	Abundance.trend
CedarCreek	sweep2	174	Empoasca fabae	-0.612308165319348
CedarCreek	sweep2	175	Empoasca fabae	-1.26497401593923
CedarCreek	sweep2	176	Empoasca fabae	0
CedarCreek	sweep2	177	Empoasca fabae	-2.60778406066519
CedarCreek	sweep2	185	Empoasca fabae	3.05591842705294
CedarCreek	sweep2	186	Empoasca fabae	0.072553565285079
CedarCreek	sweep2	190	Empoasca fabae	-0.327093742607297
CedarCreek	sweep2	193	Empoasca fabae	-1.39057111025965
CedarCreek	sweep2	199	Empoasca fabae	0.265579902865027
CedarCreek	sweep2	201	Empoasca fabae	-2.25416845980256
CedarCreek	sweep2	202	Empoasca fabae	-1.09329109282434
CedarCreek	sweep2	205	Empoasca fabae	-3.1392134167954
CedarCreek	sweep2	206	Empoasca fabae	1.37717695494235
CedarCreek	sweep2	208	Empoasca fabae	-1.00022635669494
CedarCreek	sweep2	210	Empoasca fabae	-1.35918917610683
CedarCreek	sweep2	211	Empoasca fabae	0.436049393963537
CedarCreek	sweep2	213	Empoasca fabae	1.13329995075862
CedarCreek	sweep2	220	Empoasca fabae	2.11925177130893
CedarCreek	sweep2	221	Empoasca fabae	1.00000007736736
CedarCreek	sweep2	225	Empoasca fabae	-2.19245952245453
CedarCreek	sweep2	227	Empoasca fabae	-1.64368610029491
CedarCreek	sweep2	232	Empoasca fabae	0.695864830168734
CedarCreek	sweep2	233	Empoasca fabae	-2.3952784234105
CedarCreek	sweep2	234	Empoasca fabae	-2.49767245012958
CedarCreek	sweep2	235	Empoasca fabae	-0.944650686657743
CedarCreek	sweep2	236	Empoasca fabae	-2.47574740523775
CedarCreek	sweep2	239	Empoasca fabae	-2.32196358059547
CedarCreek	sweep2	242	Empoasca fabae	-0.719974714399598
CedarCreek	sweep2	253	Empoasca fabae	-0.964784643785838
CedarCreek	sweep2	257	Empoasca fabae	2.58512009268593
CedarCreek	sweep2	259	Empoasca fabae	-0.243993754711396
CedarCreek	sweep2	265	Empoasca fabae	-3.36674902013124
CedarCreek	sweep2	266	Empoasca fabae	-0.110537164557296
CedarCreek	sweep2	272	Empoasca fabae	-1.97597261348809
CedarCreek	sweep2	273	Empoasca fabae	-2.11210937816672
CedarCreek	sweep2	286	Empoasca fabae	-2.04753728001399
CedarCreek	sweep2	290	Empoasca fabae	-1.12946592188348
CedarCreek	sweep2	291	Empoasca fabae	-3.8560182780437
CedarCreek	sweep2	292	Empoasca fabae	1.81896168795377
CedarCreek	sweep2	293	Empoasca fabae	-2.74253196318648
CedarCreek	sweep2	296	Empoasca fabae	-0.808365682122356
CedarCreek	sweep2	299	Empoasca fabae	-1.22493242154491
CedarCreek	sweep2	300	Empoasca fabae	-0.615960251312299
CedarCreek	sweep2	301	Empoasca fabae	-0.767696898914321
CedarCreek	sweep2	302	Empoasca fabae	-1.63868869818304
CedarCreek	sweep2	303	Empoasca fabae	-0.818260867595618
CedarCreek	sweep2	307	Empoasca fabae	0.467621348279389
CedarCreek	sweep2	313	Empoasca fabae	-2.21689397753827
CedarCreek	sweep2	318	Empoasca fabae	-1.32896517719513
CedarCreek	sweep2	325	Empoasca fabae	-0.108513574256666
CedarCreek	sweep2	328	Empoasca fabae	-1.85196723009991
CedarCreek	sweep2	329	Empoasca fabae	-1.23610605199816
CedarCreek	sweep2	331	Empoasca fabae	-0.0020196238846634
CedarCreek	sweep2	336	Empoasca fabae	-1.28980442665071
CedarCreek	sweep2	338	Empoasca fabae	-0.0452754203944939
CedarCreek	sweep2	339	Empoasca fabae	-2.2334495546439
CedarCreek	sweep2	342	Empoasca fabae	2.24365374533757
CedarCreek	sweep2	2	Endria inimica	2.37037032570985
CedarCreek	sweep2	9	Endria inimica	-1.59003461458932
CedarCreek	sweep2	12	Endria inimica	0
CedarCreek	sweep2	15	Endria inimica	2.04553225606828
CedarCreek	sweep2	27	Endria inimica	2.79934920502396
CedarCreek	sweep2	30	Endria inimica	-0.136993099891486
CedarCreek	sweep2	34	Endria inimica	-0.799807458973872
CedarCreek	sweep2	44	Endria inimica	2.61426364969568
CedarCreek	sweep2	46	Endria inimica	1.45422980937924
CedarCreek	sweep2	48	Endria inimica	-1.56276477309256
CedarCreek	sweep2	50	Endria inimica	-0.547336004043493
CedarCreek	sweep2	56	Endria inimica	-2.21111633109034
CedarCreek	sweep2	62	Endria inimica	-0.826416574334159
CedarCreek	sweep2	67	Endria inimica	-0.100035602203503
CedarCreek	sweep2	70	Endria inimica	2.77128127774552
CedarCreek	sweep2	74	Endria inimica	0.434543533689023
CedarCreek	sweep2	75	Endria inimica	-0.508674695307297
CedarCreek	sweep2	81	Endria inimica	1.53003539965634
CedarCreek	sweep2	82	Endria inimica	-3.04592995045386
CedarCreek	sweep2	83	Endria inimica	-1.14754810215216
CedarCreek	sweep2	87	Endria inimica	0
CedarCreek	sweep2	89	Endria inimica	0.010444091459177
CedarCreek	sweep2	92	Endria inimica	0
CedarCreek	sweep2	93	Endria inimica	0.595387353281053
CedarCreek	sweep2	94	Endria inimica	5.58202587270488e-16
CedarCreek	sweep2	98	Endria inimica	0.264033680211728
CedarCreek	sweep2	104	Endria inimica	1.80638902424575
CedarCreek	sweep2	107	Endria inimica	3.33333329219518
CedarCreek	sweep2	108	Endria inimica	0.411351548860912
CedarCreek	sweep2	110	Endria inimica	1.35840526443329
CedarCreek	sweep2	117	Endria inimica	1.63552833521431
CedarCreek	sweep2	137	Endria inimica	-1.88608707852145
CedarCreek	sweep2	138	Endria inimica	-0.0329368890042586
CedarCreek	sweep2	139	Endria inimica	0.126223289590982
CedarCreek	sweep2	142	Endria inimica	-0.634963998851673
CedarCreek	sweep2	153	Endria inimica	-2.34905037520779
CedarCreek	sweep2	157	Endria inimica	3.00819228259395
CedarCreek	sweep2	164	Endria inimica	-0.955277857463502
CedarCreek	sweep2	165	Endria inimica	2.9113199369732
CedarCreek	sweep2	169	Endria inimica	0.460875521529044
CedarCreek	sweep2	170	Endria inimica	1.93327595441408
CedarCreek	sweep2	171	Endria inimica	0.804611516833293
CedarCreek	sweep2	174	Endria inimica	-0.527987867416847
CedarCreek	sweep2	175	Endria inimica	1.02929785840659
CedarCreek	sweep2	178	Endria inimica	-1.21555178830092
CedarCreek	sweep2	185	Endria inimica	0.892609966220966
CedarCreek	sweep2	186	Endria inimica	2.58043112516817
CedarCreek	sweep2	190	Endria inimica	0
CedarCreek	sweep2	199	Endria inimica	0
CedarCreek	sweep2	205	Endria inimica	1.40640496670297
CedarCreek	sweep2	206	Endria inimica	-2.39498676470929
CedarCreek	sweep2	208	Endria inimica	1.36740506339648
CedarCreek	sweep2	210	Endria inimica	0.33622940890378
CedarCreek	sweep2	223	Endria inimica	2.45491276584816
CedarCreek	sweep2	224	Endria inimica	1.05357629692099
CedarCreek	sweep2	227	Endria inimica	1.14389752857395
CedarCreek	sweep2	229	Endria inimica	0
CedarCreek	sweep2	232	Endria inimica	-0.487332755723484
CedarCreek	sweep2	233	Endria inimica	0.00391165736323442
CedarCreek	sweep2	234	Endria inimica	-0.959385885943121
CedarCreek	sweep2	237	Endria inimica	-1.01370159615498
CedarCreek	sweep2	242	Endria inimica	2.59524300460935
CedarCreek	sweep2	253	Endria inimica	-1.70400134925716
CedarCreek	sweep2	256	Endria inimica	-0.0215285679545837
CedarCreek	sweep2	257	Endria inimica	1.64058331148474
CedarCreek	sweep2	265	Endria inimica	-1.6183912255432
CedarCreek	sweep2	268	Endria inimica	1.08430410792582
CedarCreek	sweep2	287	Endria inimica	-1.56524767370826
CedarCreek	sweep2	291	Endria inimica	2.10248126284238
CedarCreek	sweep2	292	Endria inimica	0.171581807508151
CedarCreek	sweep2	293	Endria inimica	0.486348765442217
CedarCreek	sweep2	299	Endria inimica	1.57754982240543
CedarCreek	sweep2	300	Endria inimica	0.783314532695069
CedarCreek	sweep2	301	Endria inimica	2.68605789951454
CedarCreek	sweep2	303	Endria inimica	1.01854299920342
CedarCreek	sweep2	304	Endria inimica	-0.948317001727507
CedarCreek	sweep2	308	Endria inimica	0.935567175157624
CedarCreek	sweep2	311	Endria inimica	1.15235324934849
CedarCreek	sweep2	313	Endria inimica	2.19600921655793
CedarCreek	sweep2	324	Endria inimica	-1.12824522917985
CedarCreek	sweep2	325	Endria inimica	0.642709609037491
CedarCreek	sweep2	328	Endria inimica	1.60436487158895
CedarCreek	sweep2	329	Endria inimica	-1.15081555985407
CedarCreek	sweep2	331	Endria inimica	-1.65501180314272
CedarCreek	sweep2	333	Endria inimica	-1.33333334084374
CedarCreek	sweep2	334	Endria inimica	-0.47817053979791
CedarCreek	sweep2	335	Endria inimica	-0.740515302893457
CedarCreek	sweep2	239	Euschistus undet	1.60744273632822
CedarCreek	sweep2	9	Everes undet	0.888960525571843
CedarCreek	sweep2	53	Everes undet	0.760738487179555
CedarCreek	sweep2	57	Everes undet	-1.08962633245681
CedarCreek	sweep2	81	Everes undet	0
CedarCreek	sweep2	94	Everes undet	0
CedarCreek	sweep2	110	Everes undet	-2.99999997038053
CedarCreek	sweep2	133	Everes undet	0
CedarCreek	sweep2	220	Everes undet	2.33333325379384
CedarCreek	sweep2	236	Everes undet	2.17289221528025
CedarCreek	sweep2	239	Everes undet	-1.54793634951299
CedarCreek	sweep2	257	Everes undet	-2.59952545192809
CedarCreek	sweep2	259	Everes undet	0.888960525571843
CedarCreek	sweep2	286	Everes undet	-1.54049630738766
CedarCreek	sweep2	329	Everes undet	1.60369545472739
CedarCreek	sweep2	3	Exitianus exitiosus	-1.8964817477634
CedarCreek	sweep2	11	Exitianus exitiosus	-0.81438091503056
CedarCreek	sweep2	16	Exitianus exitiosus	0
CedarCreek	sweep2	24	Exitianus exitiosus	1.53736179784993
CedarCreek	sweep2	151	Exitianus exitiosus	0.661531120946247
CedarCreek	sweep2	153	Exitianus exitiosus	-2.81813226983047
CedarCreek	sweep2	157	Exitianus exitiosus	-0.731779202711344
CedarCreek	sweep2	160	Exitianus exitiosus	-0.444205820603488
CedarCreek	sweep2	165	Exitianus exitiosus	0
CedarCreek	sweep2	171	Exitianus exitiosus	-2.18181809210747
CedarCreek	sweep2	220	Exitianus exitiosus	-1.8964817477634
CedarCreek	sweep2	230	Exitianus exitiosus	0.516493140223333
CedarCreek	sweep2	237	Exitianus exitiosus	-0.622658835535972
CedarCreek	sweep2	256	Exitianus exitiosus	-0.852889689505406
CedarCreek	sweep2	268	Exitianus exitiosus	-1.71497441259111
CedarCreek	sweep2	278	Exitianus exitiosus	-0.531158272578152
CedarCreek	sweep2	280	Exitianus exitiosus	-1.8887310055004
CedarCreek	sweep2	282	Exitianus exitiosus	-2.36842098316357
CedarCreek	sweep2	291	Exitianus exitiosus	-1.03098762216378
CedarCreek	sweep2	296	Exitianus exitiosus	0
CedarCreek	sweep2	304	Exitianus exitiosus	-0.642706192237086
CedarCreek	sweep2	308	Exitianus exitiosus	-1.59609435969705
CedarCreek	sweep2	322	Exitianus exitiosus	1.01949821728937
CedarCreek	sweep2	324	Exitianus exitiosus	0.194974071137906
CedarCreek	sweep2	330	Exitianus exitiosus	0
CedarCreek	sweep2	333	Exitianus exitiosus	1.22335674354431
CedarCreek	sweep2	335	Exitianus exitiosus	-0.117641968499407
CedarCreek	sweep2	117	Formica cinerea	2.67869999361548
CedarCreek	sweep2	137	Formica cinerea	-2.56132683253441e-08
CedarCreek	sweep2	146	Formica cinerea	3.17698522924e-08
CedarCreek	sweep2	202	Formica cinerea	1.02070368320887
CedarCreek	sweep2	292	Formica cinerea	-0.785817726996522
CedarCreek	sweep2	175	Formica fusca	0.636556442460942
CedarCreek	sweep2	273	Formica fusca	0.969674073908296
CedarCreek	sweep2	329	Formica obscuripes	-2.23565618655566
CedarCreek	sweep2	342	Formica obscuripes	2.39239155762866
CedarCreek	sweep2	197	Hippodamia parenthesis	0
CedarCreek	sweep2	311	Homaemus undet	-1.27869703955104
CedarCreek	sweep2	3	Hylemya undet	-1.27003768647372
CedarCreek	sweep2	6	Hylemya undet	-0.364055832282084
CedarCreek	sweep2	9	Hylemya undet	1.56147818887119
CedarCreek	sweep2	12	Hylemya undet	2.4893187520398
CedarCreek	sweep2	14	Hylemya undet	-2.71078076777232
CedarCreek	sweep2	15	Hylemya undet	-3.60827047002183
CedarCreek	sweep2	24	Hylemya undet	-1.97948655241552
CedarCreek	sweep2	27	Hylemya undet	2.61203529074983
CedarCreek	sweep2	28	Hylemya undet	-0.472734202816743
CedarCreek	sweep2	29	Hylemya undet	-0.23433979315739
CedarCreek	sweep2	30	Hylemya undet	-2.94380665560968
CedarCreek	sweep2	33	Hylemya undet	0.533671528064751
CedarCreek	sweep2	34	Hylemya undet	-1.84082392813847
CedarCreek	sweep2	46	Hylemya undet	-0.358156277876136
CedarCreek	sweep2	48	Hylemya undet	-2.66666666663366
CedarCreek	sweep2	53	Hylemya undet	-1.00951925916857
CedarCreek	sweep2	56	Hylemya undet	-3.66370383373504
CedarCreek	sweep2	57	Hylemya undet	-1.17233080151892
CedarCreek	sweep2	58	Hylemya undet	-0.993430348182141
CedarCreek	sweep2	62	Hylemya undet	-2.39999990521769
CedarCreek	sweep2	67	Hylemya undet	-2.80540743781268
CedarCreek	sweep2	68	Hylemya undet	-1.91357592192932
CedarCreek	sweep2	70	Hylemya undet	-1.74510445881463
CedarCreek	sweep2	73	Hylemya undet	2.97098394368359
CedarCreek	sweep2	74	Hylemya undet	0.571428642152611
CedarCreek	sweep2	75	Hylemya undet	-2.44307805250363
CedarCreek	sweep2	82	Hylemya undet	-0.311999262943222
CedarCreek	sweep2	89	Hylemya undet	-3.24058991049868
CedarCreek	sweep2	92	Hylemya undet	-1.64348754757767
CedarCreek	sweep2	93	Hylemya undet	-0.991571335119289
CedarCreek	sweep2	94	Hylemya undet	0.0210521857675488
CedarCreek	sweep2	98	Hylemya undet	-1.81545042100358
CedarCreek	sweep2	104	Hylemya undet	1.61285803830816
CedarCreek	sweep2	107	Hylemya undet	1.50934151580452
CedarCreek	sweep2	110	Hylemya undet	0.814158339129254
CedarCreek	sweep2	111	Hylemya undet	-0.190884007939351
CedarCreek	sweep2	115	Hylemya undet	2.66666666663305
CedarCreek	sweep2	127	Hylemya undet	2.08906415925322
CedarCreek	sweep2	130	Hylemya undet	-4.3834352801818e-08
CedarCreek	sweep2	137	Hylemya undet	-2.805157299303
CedarCreek	sweep2	138	Hylemya undet	0.222090535897079
CedarCreek	sweep2	139	Hylemya undet	1.70965265034427
CedarCreek	sweep2	146	Hylemya undet	0.544555584387141
CedarCreek	sweep2	164	Hylemya undet	1.99737391796919
CedarCreek	sweep2	167	Hylemya undet	-1.53733538243243
CedarCreek	sweep2	170	Hylemya undet	-0.85271052300669
CedarCreek	sweep2	171	Hylemya undet	0.057853386642259
CedarCreek	sweep2	174	Hylemya undet	-0.43415205643631
CedarCreek	sweep2	177	Hylemya undet	-0.379194140029872
CedarCreek	sweep2	178	Hylemya undet	0.375823866448164
CedarCreek	sweep2	189	Hylemya undet	-2.66666666663366
CedarCreek	sweep2	190	Hylemya undet	-1.23690067186209
CedarCreek	sweep2	193	Hylemya undet	3.03433431080238
CedarCreek	sweep2	199	Hylemya undet	-2.78524249530777
CedarCreek	sweep2	202	Hylemya undet	-2.10801957874454
CedarCreek	sweep2	205	Hylemya undet	-2.37037032570985
CedarCreek	sweep2	208	Hylemya undet	0.995474024416267
CedarCreek	sweep2	210	Hylemya undet	-3.43764410115863
CedarCreek	sweep2	211	Hylemya undet	-0.74054139600729
CedarCreek	sweep2	220	Hylemya undet	1.22037606850733
CedarCreek	sweep2	223	Hylemya undet	-0.0783857178812287
CedarCreek	sweep2	224	Hylemya undet	1.52192535428996
CedarCreek	sweep2	232	Hylemya undet	0.613688350961654
CedarCreek	sweep2	234	Hylemya undet	2.00436764450234
CedarCreek	sweep2	235	Hylemya undet	1.97948655171753
CedarCreek	sweep2	239	Hylemya undet	1.86004716635509
CedarCreek	sweep2	255	Hylemya undet	-0.188793795853396
CedarCreek	sweep2	259	Hylemya undet	1.82038538058158
CedarCreek	sweep2	265	Hylemya undet	2.28584567200648
CedarCreek	sweep2	266	Hylemya undet	-1.17735698226708
CedarCreek	sweep2	267	Hylemya undet	0.660304988819579
CedarCreek	sweep2	268	Hylemya undet	-2.15052913012684
CedarCreek	sweep2	272	Hylemya undet	-1.59559160238696
CedarCreek	sweep2	273	Hylemya undet	0.0993901486876162
CedarCreek	sweep2	283	Hylemya undet	-1.82257809020562
CedarCreek	sweep2	300	Hylemya undet	0.951187579646213
CedarCreek	sweep2	301	Hylemya undet	0.275564994303011
CedarCreek	sweep2	302	Hylemya undet	-2.0969682295632
CedarCreek	sweep2	303	Hylemya undet	2.23954550142078
CedarCreek	sweep2	307	Hylemya undet	3.23809523724336
CedarCreek	sweep2	311	Hylemya undet	-0.858589910366524
CedarCreek	sweep2	318	Hylemya undet	-2.28629363976772
CedarCreek	sweep2	328	Hylemya undet	-1.41898351482972
CedarCreek	sweep2	329	Hylemya undet	-2.27883467299692
CedarCreek	sweep2	331	Hylemya undet	-3.2221756898369
CedarCreek	sweep2	339	Hylemya undet	0.912187134925527
CedarCreek	sweep2	342	Hylemya undet	-1.63113237398464
CedarCreek	sweep2	5	Incertella undet	-2.48527125953904
CedarCreek	sweep2	9	Incertella undet	2.43804744272507e-08
CedarCreek	sweep2	30	Incertella undet	-2.36842098316357
CedarCreek	sweep2	35	Incertella undet	2.04784415627364
CedarCreek	sweep2	46	Incertella undet	0
CedarCreek	sweep2	56	Incertella undet	0
CedarCreek	sweep2	58	Incertella undet	-1.76018522176544
CedarCreek	sweep2	62	Incertella undet	2.0533566084549
CedarCreek	sweep2	67	Incertella undet	-4.75674985048958e-08
CedarCreek	sweep2	68	Incertella undet	2.77405047679136
CedarCreek	sweep2	70	Incertella undet	0.580025830731412
CedarCreek	sweep2	74	Incertella undet	-1.4952697151977
CedarCreek	sweep2	75	Incertella undet	-2.66666666663366
CedarCreek	sweep2	81	Incertella undet	0
CedarCreek	sweep2	82	Incertella undet	0.636530827252646
CedarCreek	sweep2	89	Incertella undet	0.645897660808002
CedarCreek	sweep2	92	Incertella undet	-2.06129995291202
CedarCreek	sweep2	98	Incertella undet	-1.57600331352188
CedarCreek	sweep2	107	Incertella undet	-1.98772097187235
CedarCreek	sweep2	108	Incertella undet	4.14529023063919
CedarCreek	sweep2	135	Incertella undet	-0.854148380946769
CedarCreek	sweep2	136	Incertella undet	-2.82758838276196
CedarCreek	sweep2	138	Incertella undet	3.46410159108974
CedarCreek	sweep2	142	Incertella undet	-1.40397892912435
CedarCreek	sweep2	146	Incertella undet	-0.63551927664613
CedarCreek	sweep2	153	Incertella undet	0.233426235061747
CedarCreek	sweep2	160	Incertella undet	0
CedarCreek	sweep2	163	Incertella undet	0.928414080730591
CedarCreek	sweep2	165	Incertella undet	0.323720802216659
CedarCreek	sweep2	168	Incertella undet	-1.2761562222614
CedarCreek	sweep2	169	Incertella undet	1.66888151746972
CedarCreek	sweep2	170	Incertella undet	2.96296294021001
CedarCreek	sweep2	171	Incertella undet	0
CedarCreek	sweep2	174	Incertella undet	-1.57030031803414
CedarCreek	sweep2	175	Incertella undet	0.597195194840215
CedarCreek	sweep2	176	Incertella undet	-2.27312546143329
CedarCreek	sweep2	178	Incertella undet	2.67817711559042
CedarCreek	sweep2	185	Incertella undet	-0.36391045578301
CedarCreek	sweep2	186	Incertella undet	-0.541976602509133
CedarCreek	sweep2	189	Incertella undet	-0.459268836632867
CedarCreek	sweep2	193	Incertella undet	-0.759799273148344
CedarCreek	sweep2	197	Incertella undet	1.13934270498094
CedarCreek	sweep2	199	Incertella undet	0.573418942603415
CedarCreek	sweep2	202	Incertella undet	-0.810431141576349
CedarCreek	sweep2	206	Incertella undet	-1.519376239171
CedarCreek	sweep2	208	Incertella undet	-1.90025286885828
CedarCreek	sweep2	210	Incertella undet	-1.80731369827884
CedarCreek	sweep2	213	Incertella undet	0.714383969601584
CedarCreek	sweep2	223	Incertella undet	-1.52478833180585
CedarCreek	sweep2	224	Incertella undet	0.210992707094494
CedarCreek	sweep2	225	Incertella undet	0.382273477107522
CedarCreek	sweep2	227	Incertella undet	-2.11695098460953
CedarCreek	sweep2	229	Incertella undet	-2.66666666663366
CedarCreek	sweep2	232	Incertella undet	-0.407407492196652
CedarCreek	sweep2	233	Incertella undet	-2.08585685474774
CedarCreek	sweep2	235	Incertella undet	-1.90284338770567
CedarCreek	sweep2	236	Incertella undet	-0.914755186337832
CedarCreek	sweep2	237	Incertella undet	2.21403392525333
CedarCreek	sweep2	239	Incertella undet	1.07425791253309
CedarCreek	sweep2	242	Incertella undet	0.131382585192103
CedarCreek	sweep2	253	Incertella undet	-1.61657761525279
CedarCreek	sweep2	256	Incertella undet	-2.23845079619958
CedarCreek	sweep2	266	Incertella undet	-0.245515466976676
CedarCreek	sweep2	268	Incertella undet	1.08515553288231
CedarCreek	sweep2	278	Incertella undet	1.62474200246076
CedarCreek	sweep2	280	Incertella undet	-0.800182562569696
CedarCreek	sweep2	282	Incertella undet	-2.02844056192448
CedarCreek	sweep2	286	Incertella undet	-0.37246905330586
CedarCreek	sweep2	287	Incertella undet	-2.61633352154147
CedarCreek	sweep2	291	Incertella undet	-2.48911912236258
CedarCreek	sweep2	292	Incertella undet	-1.24757089177353
CedarCreek	sweep2	293	Incertella undet	-1.18618803071368
CedarCreek	sweep2	299	Incertella undet	-1.34448007644103
CedarCreek	sweep2	300	Incertella undet	2.04605320220028
CedarCreek	sweep2	301	Incertella undet	0.894427286372767
CedarCreek	sweep2	304	Incertella undet	2.40621272632159
CedarCreek	sweep2	307	Incertella undet	0.732858331844588
CedarCreek	sweep2	308	Incertella undet	3.09623821556823
CedarCreek	sweep2	311	Incertella undet	-3.19331415549237
CedarCreek	sweep2	313	Incertella undet	-1.30905399020852
CedarCreek	sweep2	324	Incertella undet	-2.31560903778794
CedarCreek	sweep2	328	Incertella undet	-1.87560251958904
CedarCreek	sweep2	329	Incertella undet	-0.82933086005146
CedarCreek	sweep2	330	Incertella undet	-2.24405127686196
CedarCreek	sweep2	331	Incertella undet	-1.17788442164476
CedarCreek	sweep2	333	Incertella undet	-1.6784083228024
CedarCreek	sweep2	334	Incertella undet	-0.0623759120961025
CedarCreek	sweep2	335	Incertella undet	-0.828173416987625
CedarCreek	sweep2	336	Incertella undet	-0.42838297539921
CedarCreek	sweep2	339	Incertella undet	-2.04165435859932
CedarCreek	sweep2	3	Laevicephalus unicoloratus	1.53312520126794
CedarCreek	sweep2	5	Laevicephalus unicoloratus	1.47664207154986
CedarCreek	sweep2	6	Laevicephalus unicoloratus	2.33831593706262
CedarCreek	sweep2	24	Laevicephalus unicoloratus	2.54370083360985
CedarCreek	sweep2	31	Laevicephalus unicoloratus	1.74384103797646
CedarCreek	sweep2	35	Laevicephalus unicoloratus	-2.93107013170493
CedarCreek	sweep2	46	Laevicephalus unicoloratus	2.16914335668055
CedarCreek	sweep2	70	Laevicephalus unicoloratus	-2.06085717928349
CedarCreek	sweep2	75	Laevicephalus unicoloratus	-0.687376563341309
CedarCreek	sweep2	87	Laevicephalus unicoloratus	-0.26627673271412
CedarCreek	sweep2	92	Laevicephalus unicoloratus	-2.43110850783475
CedarCreek	sweep2	110	Laevicephalus unicoloratus	0.892701727245433
CedarCreek	sweep2	115	Laevicephalus unicoloratus	4.46251789420828e-08
CedarCreek	sweep2	160	Laevicephalus unicoloratus	0
CedarCreek	sweep2	163	Laevicephalus unicoloratus	-5.17957209244172e-08
CedarCreek	sweep2	176	Laevicephalus unicoloratus	1.55023897588089
CedarCreek	sweep2	186	Laevicephalus unicoloratus	0.0964032830425103
CedarCreek	sweep2	189	Laevicephalus unicoloratus	1.19916993070801
CedarCreek	sweep2	197	Laevicephalus unicoloratus	-0.50522851023866
CedarCreek	sweep2	210	Laevicephalus unicoloratus	1.06799353636035
CedarCreek	sweep2	224	Laevicephalus unicoloratus	0
CedarCreek	sweep2	229	Laevicephalus unicoloratus	1.05357629692099
CedarCreek	sweep2	230	Laevicephalus unicoloratus	-0.65054483946196
CedarCreek	sweep2	236	Laevicephalus unicoloratus	-0.0438727083712281
CedarCreek	sweep2	280	Laevicephalus unicoloratus	1.71988789363951
CedarCreek	sweep2	282	Laevicephalus unicoloratus	-2.40201934984204
CedarCreek	sweep2	283	Laevicephalus unicoloratus	-2.67911752221265
CedarCreek	sweep2	286	Laevicephalus unicoloratus	2.47267214858597
CedarCreek	sweep2	287	Laevicephalus unicoloratus	-0.033722806080384
CedarCreek	sweep2	300	Laevicephalus unicoloratus	0.693049200958658
CedarCreek	sweep2	301	Laevicephalus unicoloratus	-1.44317897947205
CedarCreek	sweep2	307	Laevicephalus unicoloratus	-3.33333329219518
CedarCreek	sweep2	311	Laevicephalus unicoloratus	-0.567996712282219
CedarCreek	sweep2	318	Laevicephalus unicoloratus	-2.47691650334431
CedarCreek	sweep2	325	Laevicephalus unicoloratus	-2.75285209157514
CedarCreek	sweep2	328	Laevicephalus unicoloratus	-0.653892820790917
CedarCreek	sweep2	331	Laevicephalus unicoloratus	9.21775735936902e-09
CedarCreek	sweep2	334	Laevicephalus unicoloratus	0
CedarCreek	sweep2	2	Lasius neoniger	1.80452563906305
CedarCreek	sweep2	3	Lasius neoniger	1.82896398996137
CedarCreek	sweep2	5	Lasius neoniger	1.11378075069343
CedarCreek	sweep2	9	Lasius neoniger	1.66831263864473
CedarCreek	sweep2	20	Lasius neoniger	2.90582627293917
CedarCreek	sweep2	22	Lasius neoniger	2.47515429635206
CedarCreek	sweep2	28	Lasius neoniger	0.806843040905144
CedarCreek	sweep2	29	Lasius neoniger	0.454331974746813
CedarCreek	sweep2	30	Lasius neoniger	0.0842616381874193
CedarCreek	sweep2	48	Lasius neoniger	0.578874435664495
CedarCreek	sweep2	50	Lasius neoniger	1.94824296550909
CedarCreek	sweep2	53	Lasius neoniger	-0.26253391743228
CedarCreek	sweep2	57	Lasius neoniger	1.23291784643802
CedarCreek	sweep2	58	Lasius neoniger	0.463636346499549
CedarCreek	sweep2	62	Lasius neoniger	2.42650757602026
CedarCreek	sweep2	81	Lasius neoniger	-0.262540337403431
CedarCreek	sweep2	82	Lasius neoniger	2.21560630735759
CedarCreek	sweep2	87	Lasius neoniger	1.64627364907933
CedarCreek	sweep2	92	Lasius neoniger	-0.234027326512147
CedarCreek	sweep2	93	Lasius neoniger	-3.46410159108974
CedarCreek	sweep2	94	Lasius neoniger	-1.02874444953788
CedarCreek	sweep2	107	Lasius neoniger	1.95070465287323
CedarCreek	sweep2	108	Lasius neoniger	1.66831263864468
CedarCreek	sweep2	110	Lasius neoniger	1.11984479804584
CedarCreek	sweep2	111	Lasius neoniger	0.189861347059074
CedarCreek	sweep2	118	Lasius neoniger	1.29009901701244
CedarCreek	sweep2	133	Lasius neoniger	2.6516813302619
CedarCreek	sweep2	137	Lasius neoniger	2.80091371817179
CedarCreek	sweep2	138	Lasius neoniger	-0.51987255633519
CedarCreek	sweep2	139	Lasius neoniger	0.430011240651218
CedarCreek	sweep2	142	Lasius neoniger	2.95975545368841e-08
CedarCreek	sweep2	146	Lasius neoniger	1.16770797900261
CedarCreek	sweep2	149	Lasius neoniger	2.23700182152102
CedarCreek	sweep2	156	Lasius neoniger	2.74636953357982
CedarCreek	sweep2	160	Lasius neoniger	2.70975671958362
CedarCreek	sweep2	161	Lasius neoniger	0.273203732143804
CedarCreek	sweep2	163	Lasius neoniger	2.74190235505658
CedarCreek	sweep2	170	Lasius neoniger	1.65692266946378
CedarCreek	sweep2	174	Lasius neoniger	1.89808913718237
CedarCreek	sweep2	177	Lasius neoniger	0.914755252535977
CedarCreek	sweep2	178	Lasius neoniger	2.34160425580705
CedarCreek	sweep2	186	Lasius neoniger	2.16090638108005
