LTER	Dataset	Locale	Rarefied.richness.trend	Evenness.trend	Jaccard.trend
Midwest	Midwest_Aphids_Morris_MN	Morris	-0.358080576772833	-0.756176343062273	0.469955468728581
Midwest	Midwest_Aphids_Morris_IL	Morris	-1.64651146790377	0.558295530376804	-3.47969624675232
Midwest	Midwest_Aphids_Manhattan	Manhattan	-0.858007922308789	-0.851531054719604	-0.515766156051535
Midwest	Midwest_Aphids_Dixon Springs	Dixon Springs	0.387764229969228	-1.09995465354351	2.43206477153245
Midwest	Midwest_Aphids_Brownstown	Brownstown	1.01774018986016	0.600642736358358	0.768937547304434
Midwest	Midwest_Aphids_DeKalb	DeKalb	0.0563275255944225	-0.505660428400581	0.522464251834105
Midwest	Midwest_Aphids_Metamora	Metamora	0.00815829461377658	-0.548503531728883	1.59459562819504
Midwest	Midwest_Aphids_Freeport	Freeport	2.19855521556395	1.85171543261315	-2.80372025699229
Midwest	Midwest_Aphids_ACRE	ACRE	1.45863816794083	1.02797270637701	-0.155752449383957
Midwest	Midwest_Aphids_DPAC	DPAC	0.352483347530902	-0.493388014143446	2.95333939801175
Midwest	Midwest_Aphids_SEPAC	SEPAC	0.84746090561293	0.944665799680731	1.66241903995368
Midwest	Midwest_Aphids_Albert Lea	Albert Lea	-1.66599792084518	-1.65709892273441	NA
Midwest	Midwest_Aphids_Crookston	Crookston	-0.811478434029173	-1.06835161664645	-0.427632956935873
Midwest	Midwest_Aphids_Columbia	Columbia	0.0924758115711905	-0.496481575501781	0.918863824569665
Midwest	Midwest_Aphids_Lexington	Lexington	-2.39513724390266	-2.61169892982248	NA
Midwest	Midwest_Aphids_Brookings	Brookings	1.92178099610567	1.35599861949635	-0.444710556840428
Midwest	Midwest_Aphids_Portageville	Portageville	-1.85225676479365	-2.38532373338106	-2.76337975807766
Midwest	Midwest_Aphids_Saginaw-II	Saginaw-II	0.566741132056218	-0.175189824091915	-1.97713616245684
Midwest	Midwest_Aphids_TPAC	TPAC	3.07305673819373	3.16204223100722	2.64946801376567
NorthTemperateLakes	NorthTemperateLakes_Benthic_TR_31	TR	-0.369446434798441	-1.11029471361818	-1.89826261068454
NorthTemperateLakes	NorthTemperateLakes_Benthic_TR_50	TR	-0.835392469579929	-0.952979051492748	-0.0716704282768657
NorthTemperateLakes	NorthTemperateLakes_Benthic_TR_56	TR	-0.363346282869468	-0.588522519909645	-1.54524567025623
NorthTemperateLakes	NorthTemperateLakes_Benthic_TR_G	TR	0.521561339048566	1.34983833613869	-0.266831143904578
NorthTemperateLakes	NorthTemperateLakes_Benthic_TR_7	TR	0.372824969753055	0.750218247502588	0.138195753188149
NorthTemperateLakes	NorthTemperateLakes_Benthic_TR_17	TR	-1.40987392738923	-1.36113085976413	-0.817518232576353
NorthTemperateLakes	NorthTemperateLakes_Benthic_TR_67	TR	-1.70319068871898	-1.5758946956011	0.306763070042312
NorthTemperateLakes	NorthTemperateLakes_Benthic_SP_24	SP	1.79957676048028	1.82898233272214	-0.497285724047579
NorthTemperateLakes	NorthTemperateLakes_Benthic_CR_43	CR	2.28333086801222	2.19113260439702	-2.63809339024002
NorthTemperateLakes	NorthTemperateLakes_Benthic_CR_27	CR	3.84251066259761	2.3830079466622	-2.19014389361852
NorthTemperateLakes	NorthTemperateLakes_Benthic_CR_9	CR	1.40270983075657	1.17962234738834	-1.47936533541962
NorthTemperateLakes	NorthTemperateLakes_Benthic_CR_6	CR	2.78633064634704	3.45580832147185	-2.72427421722337
NorthTemperateLakes	NorthTemperateLakes_Benthic_SP_1	SP	2.28033625468299	2.50158909483839	-1.9173701785426
NorthTemperateLakes	NorthTemperateLakes_Benthic_SP_19	SP	1.00316335005741	-1.15497468542811	-2.26640363999737
NorthTemperateLakes	NorthTemperateLakes_Benthic_SP_21	SP	1.77904862038876	0.419820217400841	-3.04568131677558
Phoenix	Phoenix_Pitfall1_DBG	DBG	-0.0343465684984774	-0.662669879027292	2.52786200143321
Phoenix	Phoenix_Pitfall1_USERY	USERY	2.8722070428743	3.15466047533779	NA
Phoenix	Phoenix_Pitfall1_ADODAM	ADODAM	2.46137696508204	1.55382191160921	-0.637023666364981
Phoenix	Phoenix_Pitfall1_ALFPOW	ALFPOW	1.62651877075917	1.7459945103225	-0.0599230160538414
Phoenix	Phoenix_Pitfall1_CINWES	CINWES	-2.96117684472574	-2.28180532301437	2.59359831855822
Phoenix	Phoenix_Pitfall1_INSIGH	INSIGH	-1.75432127669232	-2.53526725353618	NA
Phoenix	Phoenix_Pitfall1_CONSTO	CONSTO	-2.26976540163903	-2.45508035627778	NA
Phoenix	Phoenix_Pitfall1_SM2	SM2	2.54511569442795	1.6171166925171	NA
Phoenix	Phoenix_Pitfall1_NL	NL	1.99184539940181	1.82607729469658	NA
Phoenix	Phoenix_Pitfall1_MVLH2	MVLH2	0.53393519259758	0.313351627607912	NA
Phoenix	Phoenix_Pitfall1_ESTREL	ESTREL	1.5167242500054	0.0206290955149606	NA
Phoenix	Phoenix_Pitfall1_ROTHE	ROTHE	-0.0223295615981342	-1.65693053737549	NA
Phoenix	Phoenix_Pitfall1_DREAMY	DREAMY	1.7599246875309	0.993648566857944	-1.3665009583728
Phoenix	Phoenix_Pitfall1_I-17	I-17	2.22297755358856	1.98667169092221	0.833974779392308
Phoenix	Phoenix_Pitfall1_L-7	L-7	1.33060862312493	2.81684816017676	1.91662830024664
Phoenix	Phoenix_Pitfall1_O-9	O-9	1.21917010610198	1.04205326319009	0.9072999518129
Phoenix	Phoenix_Pitfall1_Q-7	Q-7	1.69634469543932	2.02712883334263	2.96789477990264
Phoenix	Phoenix_Pitfall1_U-12	U-12	2.01359974952856	3.18182948611145	-1.96882579956844
Phoenix	Phoenix_Pitfall1_W-6	W-6	2.94500458005915	2.25162263974377	-0.774698367403916
Phoenix	Phoenix_Pitfall1_V-14	V-14	-0.0658187317207414	-0.64805407964009	2.41589681855155
Phoenix	Phoenix_Pitfall1_V-16	V-16	0.505934899861206	0.346969749856142	0.418295080752731
Phoenix	Phoenix_Pitfall1_W-15	W-15	1.24530648632998	0.288602699656372	1.30790266608961
Phoenix	Phoenix_Pitfall1_W-17	W-17	-0.120808023696878	-0.519714716629014	0.695874157266598
Phoenix	Phoenix_Pitfall1_AB-19	AB-19	-1.88614332702088	-1.15906171964237	2.92141607193214
Phoenix	Phoenix_Pitfall1_Y-19	Y-19	1.22370082170231	0.960683605506735	2.95752963697353
Phoenix	Phoenix_Pitfall1_AC-16	AC-16	1.55507597716144	0.965940474748884	-0.994341648186024
Phoenix	Phoenix_Pitfall1_AD-10	AD-10	1.53072798636125	1.17400393076353	-1.27927802001419
Phoenix	Phoenix_Pitfall1_AF-12	AF-12	1.93049245897545	1.52236103228679	-1.56940087680441
Phoenix	Phoenix_Pitfall1_AA-17	AA-17	1.89047823003702	1.56657261105279	0.0813406539936148
Phoenix	Phoenix_Pitfall1_T-11	T-11	2.37521768480801	1.46196362892305	0.661214095710199
Phoenix	Phoenix_Pitfall1_P-18	P-18	1.4474333985577	1.45725942173304	2.55255226677068
Phoenix	Phoenix_Pitfall1_NDV-M	NDV-M	2.56756076243128	2.4787662740151	-3.68041798036573
Phoenix	Phoenix_Pitfall1_NDV-N	NDV-N	-0.15078731498393	-0.319749872710308	-6.34693988389186
Phoenix	Phoenix_Pitfall1_NDV-O	NDV-O	1.68761425595541	1.76827965545937	-3.52814732596407
Phoenix	Phoenix_Pitfall1_NDV-X	NDV-X	0.212152117601721	-0.614301151737634	-3.06316580030059
Phoenix	Phoenix_Pitfall1_NDV-C	NDV-C	-0.939724028833965	-0.876083511859132	-1.48457448130659
Phoenix	Phoenix_Pitfall1_M-16	M-16	0.571661730679299	1.57952331061236	-2.00681759047908
Phoenix	Phoenix_Pitfall1_Q-16	Q-16	1.23583142135987	2.17722854066187	-3.30822042854568
Phoenix	Phoenix_Pitfall1_S-17	S-17	0.235823425835436	0.850471644595858	-3.75929613118311
Phoenix	Phoenix_Pitfall1_AC-20	AC-20	0.487382047184041	0.44505207137944	-4.27455822933647
Phoenix	Phoenix_Pitfall2_Bell	Bell	-1.55498398508666	-1.91527884437635	1.84830448844409
Phoenix	Phoenix_Pitfall2_Dixileta	Dixileta	-4.02258055886857	-4.32936180308945	1.15552587499559
Phoenix	Phoenix_Pitfall2_Gateway	Gateway	2.76819561138692	2.01696218278742	0.0961701074388121
Phoenix	Phoenix_Pitfall2_LoneMtn	LoneMtn	-1.04301034672014	-1.37637586345696	3.43644275593828
Phoenix	Phoenix_Pitfall2_Paraiso	Paraiso	-1.04693041313281	-1.03175324799698	3.13198478206729
Phoenix	Phoenix_Pitfall2_TomThumb	TomThumb	-1.1824757483907	-0.290016960620143	-0.370708103650957
Phoenix	Phoenix_Pitfall2_Rincon	Rincon	-2.37763677541406	-2.57648342919104	2.7891095205514
Phoenix	Phoenix_Pitfall2_Sunrise	Sunrise	-1.32730261703368	-2.02810037065881	2.67063309931025
Phoenix	Phoenix_Sweep_AC161	AC161	1.60510728165611	1.6942152750678	0.666666773141885
Phoenix	Phoenix_Sweep_AE91	AE91	0.637783358532194	1.04708275506773	NA
Phoenix	Phoenix_Sweep_AF141	AF141	1.05637456288832	1.13757071963474	-2.0779126705045
Phoenix	Phoenix_Sweep_M171	M171	-1.84854865348963	-0.531648159542016	NA
Phoenix	Phoenix_Sweep_R141	R141	-0.351997497692643	-0.150600197231141	NA
Phoenix	Phoenix_Sweep_S121	S121	2.3541313658641	2.33667956350873	NA
Phoenix	Phoenix_Sweep_W171	W171	1.07256641482725	1.09086018164612	3.50802278335999
Phoenix	Phoenix_Sweep_W91	W91	2.78792214029877	2.06569706012729	2.97873013768018
Phoenix	Phoenix_Sweep_X161	X161	0.960811556844988	2.26068159178253	NA
Phoenix	Phoenix_Sweep_X191	X191	0.76961697845972	0.43460335052811	1.48399310324115
Phoenix	Phoenix_Sweep_AB191	AB191	1.17515408657714	0.543256402623013	NA
Phoenix	Phoenix_Sweep_AC111	AC111	0.689072187954196	0.464867924250753	NA
Phoenix	Phoenix_Sweep_AC181	AC181	1.04017753916223	-0.859546638091994	NA
Phoenix	Phoenix_Sweep_AF121	AF121	0.673030459747934	1.00143756222136	NA
Phoenix	Phoenix_Sweep_AF191	AF191	2.10896390855683	2.3585090994035	NA
Phoenix	Phoenix_Sweep_AG201	AG201	-1.36454463331295	-0.676728263595678	NA
Phoenix	Phoenix_Sweep_F121	F121	1.80681603909131	1.97744729083943	NA
Phoenix	Phoenix_Sweep_F151	F151	1.01593837061299	0.679595978591943	NA
Phoenix	Phoenix_Sweep_F191	F191	1.76895871974961	1.10295459085928	NA
Phoenix	Phoenix_Sweep_G121	G121	2.2760826888592	2.44264512302463	NA
Phoenix	Phoenix_Sweep_H131	H131	0.579013385244388	0.816001881952472	NA
Phoenix	Phoenix_Sweep_H191	H191	1.09726683519587	0.748531389679258	NA
Phoenix	Phoenix_Sweep_I141	I141	2.24979083205318	2.20483691429736	NA
Phoenix	Phoenix_Sweep_K121	K121	1.03383886392364	0.511846668411012	NA
Phoenix	Phoenix_Sweep_L131	L131	-0.626159382772115	-0.714364678077993	NA
Phoenix	Phoenix_Sweep_L141	L141	-1.27925456204196	-0.850129462740658	NA
Phoenix	Phoenix_Sweep_M121	M121	-0.00277961383012987	-0.979844433838315	NA
Phoenix	Phoenix_Sweep_M71	M71	1.27243293532379	1.52866862410914	NA
Phoenix	Phoenix_Sweep_N121	N121	1.22589726282894	1.63724920901105	NA
Phoenix	Phoenix_Sweep_O171	O171	0.254911694854419	0.107008800902508	NA
Phoenix	Phoenix_Sweep_O91	O91	1.32983498037406	1.61163756217889	NA
Phoenix	Phoenix_Sweep_R101	R101	0.0873406880633869	0.613439375560003	NA
Phoenix	Phoenix_Sweep_R121	R121	2.4557883269215	2.34067914507223	NA
Phoenix	Phoenix_Sweep_S181	S181	0.326103054038419	-0.102758278291911	NA
Phoenix	Phoenix_Sweep_T111	T111	1.5664049730915	1.13638464668576	NA
Phoenix	Phoenix_Sweep_T81	T81	1.23109855906139	0.77455327361937	NA
Phoenix	Phoenix_Sweep_U131	U131	-0.527433986142355	-0.250338344020508	NA
Phoenix	Phoenix_Sweep_U141	U141	1.05401208634402	0.828556033601993	NA
Phoenix	Phoenix_Sweep_U151	U151	0.112852189635575	0.0989798743321291	NA
Phoenix	Phoenix_Sweep_U211	U211	1.69274458472321	1.78029880532899	NA
Phoenix	Phoenix_Sweep_U61	U61	-1.23835901184257	-0.102250514245795	NA
Phoenix	Phoenix_Sweep_U81	U81	2.25115369468555	1.91840568499298	NA
Phoenix	Phoenix_Sweep_V141	V141	1.51873924361706	1.7593083622689	NA
Phoenix	Phoenix_Sweep_V161	V161	0.183746355892251	0.142787942564188	NA
Phoenix	Phoenix_Sweep_V211	V211	1.15862593079723	1.17143516963752	NA
Phoenix	Phoenix_Sweep_V91	V91	1.62860194906875	1.03241553855752	NA
Phoenix	Phoenix_Sweep_W121	W121	-0.76269017312223	-0.805329713415182	NA
Phoenix	Phoenix_Sweep_W181	W181	1.86070784688041	1.52993252253286	NA
Phoenix	Phoenix_Sweep_W191	W191	1.97801966272088	1.52074942167125	NA
Phoenix	Phoenix_Sweep_W61	W61	1.94081743413606	1.98116283702595	NA
Phoenix	Phoenix_Sweep_X131	X131	1.3200469644575	2.19540244164364	NA
Phoenix	Phoenix_Sweep_X151	X151	-0.226226905076981	-0.235616804609344	NA
Phoenix	Phoenix_Sweep_Y101	Y101	0.2992705702661	0.219556760785614	NA
Phoenix	Phoenix_Sweep_Y131	Y131	0.340144980614553	0.473450983466307	NA
Phoenix	Phoenix_Sweep_Y191	Y191	2.26956872024566	2.0663763526216	NA
Phoenix	Phoenix_Sweep_Y61	Y61	2.55470805263424	2.08453707119992	NA
Phoenix	Phoenix_Sweep_Z181	Z181	2.26553593864102	2.43485545949605	NA
Phoenix	Phoenix_Sweep_Z191	Z191	-0.804321708970546	0.258558514874811	NA
Phoenix	Phoenix_Sweep_Z201	Z201	-0.637556045197564	-0.266727201247797	NA
Sevilleta	Sevilleta_Grasshoppers_BOER	BOER	0.839661723699464	0.185760205778199	0.572890523187188
Sevilleta	Sevilleta_Grasshoppers_LATR	LATR	-0.936591134403211	-1.28332681853637	-0.801337567670583
Sevilleta	Sevilleta_Grasshoppers_PJ	PJ	-1.66394460226289	-2.82373423829746	1.22716230331108
Sevilleta	Sevilleta_Grasshoppers_BOGR	BOGR	1.04201841149172	0.912887770653784	-2.66715529182106
Sevilleta	Sevilleta_Pitfall_C	C	-3.13944474625941	-2.87478035128402	-4.35758344239195
Sevilleta	Sevilleta_Pitfall_G	G	-4.25619137250778	-3.09346603523042	3.46873634283661
Sevilleta	Sevilleta_Pitfall_P	P	1.91489770197848	1.17837835373004	2.96874034571102
